Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Temperature,Precipitation,Weather_Condition,Hour,Month,DayOfWeek,DayOfYear,IsWeekend,IsRushHour,IsMorningRush,IsEveningRush,Season,IsExtremeTemp,TempCategory,HasPrecipitation,HeavyPrecipitation,IsMajorStation,AvgDelay_7days,DelayCount_7days,DelayCategory,IsSignificantDelay,Station_encoded,Code_encoded,Bound_encoded,Line_encoded,Weather_Condition_encoded,Season_encoded,TempCategory_encoded,DelayCategory_encoded
2023-02-15,19:00:00,Wednesday,WELLESLEY,PUSC,1,2,S,YU,5778,25.7,0.0,Rain,19,2,2,46,0,1,0,1,Winter,0,Warm,0,0,0,4.857142857142857,7.0,Minor,0,10,3,2,3,2,2,2,1
2023-02-16,08:00:00,Thursday,WELLESLEY,MUSAN,10,16,S,SHP,5575,22.2,0.0,Rain,8,2,3,47,0,1,1,0,Winter,0,Warm,0,0,0,5.428571428571429,7.0,Major,1,10,2,2,1,2,2,2,0
2023-02-17,22:00:00,Friday,WELLESLEY,EUNT,4,6,E,YU,5595,20.6,0.6,Clear,22,2,4,48,0,0,0,0,Winter,0,Warm,1,0,0,5.285714285714286,7.0,Moderate,0,10,0,0,3,0,2,2,2
2023-02-26,08:00:00,Sunday,WELLESLEY,MUSAN,1,1,W,SRT,5079,20.4,0.0,Cloudy,8,2,6,57,1,1,1,0,Winter,0,Warm,0,0,0,4.857142857142857,7.0,Minor,0,10,2,3,2,1,2,2,1
2023-02-27,05:00:00,Monday,WELLESLEY,PUSC,1,1,E,BD,5532,13.9,1.0,Rain,5,2,0,58,0,0,0,0,Winter,0,Mild,1,0,0,4.714285714285714,7.0,Minor,0,10,3,0,0,2,2,1,1
2023-03-03,22:00:00,Friday,WELLESLEY,EUNT,5,7,E,YU,5483,21.9,0.0,Cloudy,22,3,4,62,0,0,0,0,Spring,0,Warm,0,0,0,5.142857142857143,7.0,Moderate,0,10,0,0,3,1,0,2,2
2023-03-09,22:00:00,Thursday,WELLESLEY,MUSAN,6,10,W,SHP,5949,18.0,0.0,Rain,22,3,3,68,0,0,0,0,Spring,0,Mild,0,0,0,4.0,7.0,Major,1,10,2,3,1,2,0,1,0
2023-03-10,01:00:00,Friday,WELLESLEY,PUSC,3,5,S,SHP,5001,25.8,0.1,Clear,1,3,4,69,0,0,0,0,Spring,0,Warm,1,0,0,4.285714285714286,7.0,Moderate,0,10,3,2,1,0,0,2,2
2023-03-15,02:00:00,Wednesday,WELLESLEY,MUSAN,6,9,E,BD,5280,20.3,0.0,Cloudy,2,3,2,74,0,0,0,0,Spring,0,Warm,0,0,0,3.7142857142857144,7.0,Major,1,10,2,0,0,1,0,2,0
2023-03-17,07:00:00,Friday,WELLESLEY,EUNT,1,2,S,YU,5270,21.2,2.5,Snow,7,3,4,76,0,1,1,0,Spring,0,Warm,1,0,0,3.2857142857142856,7.0,Minor,0,10,0,2,3,3,0,2,1
2023-03-26,08:00:00,Sunday,WELLESLEY,PUSC,2,3,W,BD,5604,19.1,0.7,Rain,8,3,6,85,1,1,1,0,Spring,0,Mild,1,0,0,3.4285714285714284,7.0,Minor,0,10,3,3,0,2,0,1,1
2023-03-28,13:00:00,Tuesday,WELLESLEY,TUSC,1,1,E,YU,5060,26.7,0.0,Clear,13,3,1,87,0,0,0,0,Spring,0,Warm,0,0,0,3.4285714285714284,7.0,Minor,0,10,4,0,3,0,0,2,1
2023-04-01,11:00:00,Saturday,WELLESLEY,EUNT,7,11,E,BD,5292,36.4,0.5,Clear,11,4,5,91,1,0,0,0,Spring,1,Warm,1,0,0,3.7142857142857144,7.0,Major,1,10,0,0,0,0,0,2,0
2023-04-03,12:00:00,Monday,WELLESLEY,PUSC,4,7,N,YU,5456,25.2,1.6,Clear,12,4,0,93,0,0,0,0,Spring,0,Warm,1,0,0,3.4285714285714284,7.0,Moderate,0,10,3,1,3,0,0,2,2
2023-04-05,19:00:00,Wednesday,WELLESLEY,MUSAN,2,3,N,SRT,5951,25.2,0.8,Clear,19,4,2,95,0,1,0,1,Spring,0,Warm,1,0,0,3.2857142857142856,7.0,Minor,0,10,2,1,2,0,0,2,1
2023-04-09,20:00:00,Sunday,WELLESLEY,PUSC,1,1,W,YU,5102,29.9,1.7,Clear,20,4,6,99,1,0,0,0,Spring,0,Warm,1,0,0,2.5714285714285716,7.0,Minor,0,10,3,3,3,0,0,2,1
2023-04-12,17:00:00,Wednesday,WELLESLEY,PUSC,3,5,S,SRT,5158,24.8,0.0,Clear,17,4,2,102,0,1,0,1,Spring,0,Warm,0,0,0,2.857142857142857,7.0,Moderate,0,10,3,2,2,0,0,2,2
2023-04-21,00:00:00,Friday,WELLESLEY,TUSC,1,2,W,YU,5155,18.1,0.0,Cloudy,0,4,4,111,0,0,0,0,Spring,0,Mild,0,0,0,2.7142857142857144,7.0,Minor,0,10,4,3,3,1,0,1,1
2023-04-21,17:00:00,Friday,WELLESLEY,MUSAN,4,6,W,YU,5924,18.1,0.0,Cloudy,17,4,4,111,0,1,0,1,Spring,0,Mild,0,0,0,3.142857142857143,7.0,Moderate,0,10,2,3,3,1,0,1,2
2023-04-25,18:00:00,Tuesday,WELLESLEY,MUSAN,2,3,S,BD,5082,15.7,1.4,Rain,18,4,1,115,0,1,0,1,Spring,0,Mild,1,0,0,2.4285714285714284,7.0,Minor,0,10,2,2,0,2,0,1,1
2023-05-01,05:00:00,Monday,WELLESLEY,EUNT,1,1,S,SHP,5067,29.9,0.2,Rain,5,5,0,121,0,0,0,0,Spring,0,Warm,1,0,0,2.0,7.0,Minor,0,10,0,2,1,2,0,2,1
2023-05-13,07:00:00,Saturday,WELLESLEY,PUSC,7,11,N,SHP,5444,22.8,0.0,Snow,7,5,5,133,1,1,1,0,Spring,0,Warm,0,0,0,2.7142857142857144,7.0,Major,1,10,3,1,1,3,0,2,0
2023-05-19,18:00:00,Friday,WELLESLEY,EUNT,3,5,N,BD,5309,21.4,3.2,Rain,18,5,4,139,0,1,0,1,Spring,0,Warm,1,0,0,3.0,7.0,Moderate,0,10,0,1,0,2,0,2,2
2023-05-19,22:00:00,Friday,WELLESLEY,MURS,3,5,W,SRT,5419,21.4,3.2,Rain,22,5,4,139,0,0,0,0,Spring,0,Warm,1,0,0,3.0,7.0,Moderate,0,10,1,3,2,2,0,2,2
2023-05-30,19:00:00,Tuesday,WELLESLEY,EUNT,5,8,S,SRT,5185,11.2,1.0,Cloudy,19,5,1,150,0,1,0,1,Spring,0,Mild,1,0,0,3.5714285714285716,7.0,Moderate,0,10,0,2,2,1,0,1,2
2023-06-01,08:00:00,Thursday,WELLESLEY,PUSC,1,2,S,YU,5815,20.0,0.0,Cloudy,8,6,3,152,0,1,1,0,Summer,0,Mild,0,0,0,3.142857142857143,7.0,Minor,0,10,3,2,3,1,1,1,1
2023-06-02,08:00:00,Friday,WELLESLEY,TUSC,2,3,W,YU,5137,26.9,0.0,Clear,8,6,4,153,0,1,1,0,Summer,0,Warm,0,0,0,3.142857142857143,7.0,Minor,0,10,4,3,3,0,1,2,1
2023-06-05,21:00:00,Monday,WELLESLEY,TUSC,3,5,N,SHP,5494,18.7,9.7,Clear,21,6,0,156,0,0,0,0,Summer,0,Mild,1,1,0,3.4285714285714284,7.0,Moderate,0,10,4,1,1,0,1,1,2
2023-06-08,20:00:00,Thursday,WELLESLEY,TUSC,2,3,N,BD,5026,19.5,0.0,Clear,20,6,3,159,0,0,0,0,Summer,0,Mild,0,0,0,2.7142857142857144,7.0,Minor,0,10,4,1,0,0,1,1,1
2023-06-18,20:00:00,Sunday,WELLESLEY,PUSC,1,1,E,YU,5343,10.5,8.5,Clear,20,6,6,169,1,0,0,0,Summer,0,Mild,1,1,0,2.4285714285714284,7.0,Minor,0,10,3,0,3,0,1,1,1
2023-06-21,18:00:00,Wednesday,WELLESLEY,TUSC,1,1,S,SRT,5625,24.5,0.0,Cloudy,18,6,2,172,0,1,0,1,Summer,0,Warm,0,0,0,2.142857142857143,7.0,Minor,0,10,4,2,2,1,1,2,1
2023-06-28,18:00:00,Wednesday,WELLESLEY,EUNT,5,8,N,SRT,5686,17.4,2.4,Clear,18,6,2,179,0,1,0,1,Summer,0,Mild,1,0,0,2.142857142857143,7.0,Moderate,0,10,0,1,2,0,1,1,2
2023-07-08,14:00:00,Saturday,WELLESLEY,TUSC,1,2,E,YU,5347,19.8,2.1,Clear,14,7,5,189,1,0,0,0,Summer,0,Mild,1,0,0,2.142857142857143,7.0,Minor,0,10,4,0,3,0,1,1,1
2023-07-14,12:00:00,Friday,WELLESLEY,MURS,8,13,W,SHP,5544,17.2,0.0,Clear,12,7,4,195,0,0,0,0,Summer,0,Mild,0,0,0,3.0,7.0,Major,1,10,1,3,1,0,1,1,0
2023-07-25,22:00:00,Tuesday,WELLESLEY,TUSC,4,6,E,BD,5453,7.2,0.3,Rain,22,7,1,206,0,0,0,0,Summer,0,Cool,1,0,0,3.142857142857143,7.0,Moderate,0,10,4,0,0,2,1,0,2
2023-07-26,01:00:00,Wednesday,WELLESLEY,MUSAN,1,2,N,SHP,5780,8.9,0.5,Cloudy,1,7,2,207,0,0,0,0,Summer,0,Cool,1,0,0,3.0,7.0,Minor,0,10,2,1,1,1,1,0,1
2023-07-28,01:00:00,Friday,WELLESLEY,EUNT,2,4,S,SHP,5031,9.9,2.1,Clear,1,7,4,209,0,0,0,0,Summer,0,Cool,1,0,0,3.142857142857143,7.0,Minor,0,10,0,2,1,0,1,0,1
